"rep","method","rr_obs","y_mean_bias","y_mean_abs_err","weight_var","min_weight","max_weight"
59,"constrained",0.301,0.384321919114822,0.384321919114822,0.693529393161783,0.301,7.0370360232767
59,"oracle_ipw",0.301,-0.131956487025832,0.131956487025832,1.2897629832029,0.284532063753984,12.0179444957176
60,"unweighted",0.282666666666667,1.35478950019339,1.35478950019339,0,1,1
60,"standard",0.282666666666667,0.351701608633686,0.351701608633686,0.693644576466237,0.229299428945541,6.51890091128966
60,"constrained",0.282666666666667,0.352703090548056,0.352703090548056,0.696370360076973,0.282666666666667,6.55231730375435
60,"oracle_ipw",0.282666666666667,-0.142971838962087,0.142971838962087,1.23855655455358,0.279845523839558,9.26447779974878
61,"unweighted",0.275,1.30031136261765,1.30031136261765,0,1,1
61,"standard",0.275,0.410044867627786,0.410044867627786,0.67207289087282,0.232777630919756,7.50850671183093
61,"constrained",0.275,0.409924176817005,0.409924176817005,0.67410951636891,0.275,7.54392257205736
61,"oracle_ipw",0.275,-0.161356514428288,0.161356514428288,1.60709225521763,0.274821901542865,17.1878695500439
62,"unweighted",0.259333333333333,1.55737831168688,1.55737831168688,0,1,1
62,"standard",0.259333333333333,0.527316546807515,0.527316546807515,0.691291191328682,0.226280862563555,6.02370884746534
62,"constrained",0.259333333333333,0.527655661469838,0.527655661469838,0.693400801314429,0.259333333333333,6.04899410289562
62,"oracle_ipw",0.259333333333333,0.0775295305214407,0.0775295305214407,1.31529389193613,0.294841925033573,12.4534080388484
63,"unweighted",0.283333333333333,1.47107730479424,1.47107730479424,0,1,1
63,"standard",0.283333333333333,0.386649927786904,0.386649927786904,0.835939337399739,0.206648748246121,10.0512922084662
63,"constrained",0.283333333333333,0.386532374323553,0.386532374323553,0.845857459666782,0.283333333333333,10.2383688954047
63,"oracle_ipw",0.283333333333333,-0.195929264564773,0.195929264564773,1.65088811335457,0.289424300628589,18.1011305717968
64,"unweighted",0.279666666666667,1.40952685449135,1.40952685449135,0,1,1
64,"standard",0.279666666666667,0.536199692558064,0.536199692558064,0.734815637801051,0.239609963049854,6.58913496570941
64,"constrained",0.279666666666667,0.536253530883383,0.536253530883383,0.73660256208567,0.279666666666667,6.61204481940594
64,"oracle_ipw",0.279666666666667,0.0639716608399796,0.0639716608399796,1.496289453814,0.291011892781392,18.2004215186531
65,"unweighted",0.269666666666667,1.39640378415391,1.39640378415391,0,1,1
65,"standard",0.269666666666667,0.445510855041986,0.445510855041986,0.682856901034663,0.214597407491664,5.29084137574804
65,"constrained",0.269666666666667,0.447175224286347,0.447175224286347,0.685848201292137,0.269666666666667,5.30850466596904
65,"oracle_ipw",0.269666666666667,-0.116269182470037,0.116269182470037,1.60407445561204,0.271776956340981,11.479199684662
66,"unweighted",0.273333333333333,1.55598698301905,1.55598698301905,0,1,1
66,"standard",0.273333333333333,0.566201752393775,0.566201752393775,0.845340502255087,0.187160048490059,6.52237447461426
66,"constrained",0.273333333333333,0.567936816520798,0.567936816520798,0.853736628617243,0.273333333333333,6.5872363816582
66,"oracle_ipw",0.273333333333333,0.166831408534754,0.166831408534754,2.26230773225403,0.30857041929709,31.626981337606
67,"unweighted",0.275666666666667,1.36521513780561,1.36521513780561,0,1,1
67,"standard",0.275666666666667,0.433379962026831,0.433379962026831,0.660418384342932,0.21113107939151,9.05750414256607
67,"constrained",0.275666666666667,0.433173290552867,0.433173290552867,0.664061783979866,0.275666666666667,9.14118539151199
67,"oracle_ipw",0.275666666666667,-0.193597777486886,0.193597777486886,1.86008159411172,0.281563949875219,28.8589483344886
68,"unweighted",0.278666666666667,1.35827671867572,1.35827671867572,0,1,1
68,"standard",0.278666666666667,0.479677682286878,0.479677682286878,0.69763392584724,0.289882722192249,6.74830653214036
68,"constrained",0.278666666666667,0.479677674656546,0.479677674656546,0.69763393466453,0.289882716434869,6.7483066188302
68,"oracle_ipw",0.278666666666667,0.0148453001588627,0.0148453001588627,1.27280833682899,0.297209532929194,10.3292606145626
69,"unweighted",0.289,1.58414980863813,1.58414980863813,0,1,1
69,"standard",0.289,0.476815496082217,0.476815496082217,0.891549608743485,0.219904078822365,9.71816078017597
69,"constrained",0.289,0.477488671022493,0.477488671022493,0.897756843326642,0.289,9.8092881746678
