"rep","method","rr_obs","n_resp","undersample_ratio_11","y_mean_bias","y_mean_abs_err","y_pred_mae","cov_bias","cov_abs_err","p11_bias","p11_abs_err","weight_var","min_weight","max_weight"
107,"constrained",0.3646,1823,0.0212187201054757,0.613582654685326,0.613582654685326,0.915617431880821,-0.165480118822032,0.165480118822032,-0.165479999776929,0.165479999776929,1.59717025557218,0.3646,16.9611920448379
108,"unweighted",0.3676,1838,0.0210455531840491,0.536338909233403,0.536338909233403,0.987578322208634,-0.123012213291213,0.123012213291213,-0.25307930359086,0.25307930359086,0,1,1
108,"oracle_ipw",0.3676,1838,0.0210455531840491,0.301943663627723,0.301943663627723,0.987578322208624,-0.0180451017454319,0.0180451017454319,-0.0472811402136176,0.0472811402136176,7.8341262100272,0.718994489421049,38.8257024287366
108,"oracle_joint",0.3676,1838,0.0210455531840491,0.251124839427959,0.251124839427959,0.987578322208619,-1.18922357770362e-07,1.18922357770362e-07,-1.11022302462516e-16,1.11022302462516e-16,11.8454697858948,0.684655,47.515976
108,"standard",0.3676,1838,0.0210455531840491,0.872890361161501,0.872890361161501,0.987578322208626,-0.21313673115234,0.21313673115234,-0.213136612230631,0.213136612230631,0.614860169425106,0.235708593530425,8.3414666720338
108,"constrained",0.3676,1838,0.0210455531840491,0.728031300638462,0.728031300638462,0.987578322208624,-0.16348011892236,0.16348011892236,-0.16348,0.16348,1.66426109283041,0.3676,17.4683519999999
109,"unweighted",0.3712,1856,0.0250097371243204,0.500541150123912,0.500541150123912,0.913322640083115,-0.123615603496229,0.123615603496229,-0.252054482758621,0.252054482758621,0,1,1
109,"oracle_ipw",0.3712,1856,0.0250097371243204,0.0192802941790297,0.0192802941790297,0.913322640083114,-0.00896233460930079,0.00896233460930079,-0.0163837618116403,0.0163837618116403,8.65356901583268,0.69352601555186,37.4504048398005
109,"oracle_joint",0.3712,1856,0.0250097371243204,-0.0223166519525471,0.0223166519525471,0.913322640083113,-1.18922356840551e-07,1.18922356840551e-07,1.66533453693773e-15,1.66533453693773e-15,9.90155286355415,0.640508794992175,39.9844266666667
109,"standard",0.3712,1856,0.0250097371243204,0.764792055929104,0.764792055929104,0.913322640083115,-0.209216782379949,0.209216782379949,-0.209216663457813,0.209216663457813,0.591902428026314,0.250704304115676,7.62558271853248
109,"constrained",0.3712,1856,0.0250097371243204,0.597237545458337,0.597237545458337,0.913322640083115,-0.164680118921911,0.164680118921911,-0.164679999999002,0.164679999999002,1.37128596720568,0.3712,14.5139200001703
110,"unweighted",0.3758,1879,0.0185277030745365,0.490796835321106,0.490796835321106,0.982457468705553,-0.119572374534846,0.119572374534846,-0.253730218201171,0.253730218201171,0,1,1
110,"oracle_ipw",0.3758,1879,0.0185277030745365,0.276262719624682,0.276262719624682,0.982457468705561,-0.0216192700217916,0.0216192700217916,-0.0680348832473483,0.0680348832473483,7.24068779043423,0.736464062506657,39.7690593753595
110,"oracle_joint",0.3758,1879,0.0185277030745365,0.218410921155584,0.218410921155584,0.982457468705555,-1.18922357107698e-07,1.18922357107698e-07,5.88418203051333e-15,5.88418203051333e-15,13.5138618765778,0.69874718381113,53.9732311111112
110,"standard",0.3758,1879,0.0185277030745365,0.818521699412373,0.818521699412373,0.982457468705557,-0.214593363127327,0.214593363127327,-0.214593244206767,0.214593244206767,0.669918093550206,0.224366366817844,9.17093045957072
110,"constrained",0.3758,1879,0.0185277030745365,0.653770600371527,0.653770600371527,0.982457468705557,-0.155680118922358,0.155680118922358,-0.15568,0.15568,2.19593009133877,0.3758,21.4707066666668
111,"unweighted",0.3762,1881,0.0287902272478443,0.565966247902709,0.565966247902709,0.940394506971467,-0.124666373922583,0.124666373922583,-0.251077150451887,0.251077150451887,0,1,1
111,"oracle_ipw",0.3762,1881,0.0287902272478443,0.165497129543173,0.165497129543173,0.94039450697147,-0.0016482551871055,0.0016482551871055,0.0104447571555843,0.0104447571555843,9.26550093145676,0.669209931494268,36.1373363006905
111,"oracle_joint",0.3762,1881,0.0287902272478443,0.165465995923907,0.165465995923907,0.940394506971467,-1.18922356899531e-07,1.18922356899531e-07,3.71924713249427e-15,3.71924713249427e-15,8.54306121507456,0.65425570977918,34.7340085714286
111,"standard",0.3762,1881,0.0287902272478443,0.849532650749858,0.849532650749858,0.940394506971465,-0.205893020602463,0.205893020602463,-0.205892901680183,0.205892901680183,0.560391403064309,0.262429842935968,7.07082656711499
111,"constrained",0.3762,1881,0.0287902272478443,0.71127631351025,0.71127631351025,0.940394506971472,-0.164280118922352,0.164280118922352,-0.16427999999999,0.16427999999999,1.19218824621577,0.3762,12.6618171428588
112,"unweighted",0.3646,1823,0.0254624641265709,0.52654616517039,0.52654616517039,0.917924101805694,-0.123031639286782,0.123031639286782,-0.251937443773999,0.251937443773999,0,1,1
112,"oracle_ipw",0.3646,1823,0.0254624641265709,-0.0180604182579676,0.0180604182579676,0.917924101805704,-0.00693136701286914,0.00693136701286914,-0.0133450718671378,0.0133450718671378,8.71277256955911,0.689743663558935,37.2461578321825
112,"oracle_joint",0.3646,1823,0.0254624641265709,-0.0538172446072992,0.0538172446072992,0.917924101805699,-1.18922357263823e-07,1.18922357263823e-07,3.33066907387547e-16,3.33066907387547e-16,9.71550063544204,0.664475966942149,39.2734966666667
112,"standard",0.3646,1823,0.0254624641265709,0.797211185445518,0.797211185445518,0.917924101805703,-0.208301521345326,0.208301521345326,-0.208301402423173,0.208301402423173,0.594058453362566,0.250873210858055,7.62904194855325
112,"constrained",0.3646,1823,0.0254624641265709,0.623895888066377,0.623895888066377,0.9179241018057,-0.165880118921721,0.165880118921721,-0.165879999998587,0.165879999998587,1.3175805340338,0.3646,14.0735600002368
113,"unweighted",0.3596,1798,0.0322706285475102,0.477693914464208,0.477693914464208,0.922080562006856,-0.11496374380985,0.11496374380985,-0.250177397107898,0.250177397107898,0,1,1
113,"oracle_ipw",0.3596,1798,0.0322706285475102,0.00217311138333698,0.00217311138333698,0.922080562006859,0.016014730915935,0.016014730915935,0.033006484625616,0.033006484625616,9.7010568328796,0.647116814020813,34.9443079571239
113,"oracle_joint",0.3596,1798,0.0322706285475102,0.069845809963816,0.069845809963816,0.922080562006859,-1.18922357482398e-07,1.18922357482398e-07,1.0547118733939e-15,1.0547118733939e-15,7.5715114770292,0.6871663084922,30.9879306666666
113,"standard",0.3596,1798,0.0322706285475102,0.761387290124959,0.761387290124959,0.922080562006859,-0.19693707169241,0.19693707169241,-0.196936952770154,0.196936952770154,0.65326958797484,0.26575718157707,7.38175459462095
113,"constrained",0.3596,1798,0.0322706285475102,0.631262295255189,0.631262295255189,0.922080562006858,-0.159880118922358,0.159880118922358,-0.159880000000001,0.159880000000001,1.18951335143823,0.3596,11.8236479999999
114,"unweighted",0.3616,1808,0.0213947603718375,0.53772939450505,0.53772939450505,0.950858664778395,-0.125958539975221,0.125958539975221,-0.252989026548673,0.252989026548673,0,1,1
114,"oracle_ipw",0.3616,1808,0.0213947603718375,0.24140004564001,0.24140004564001,0.950858664778403,-0.0204518024413369,0.0204518024413369,-0.0442814137676747,0.0442814137676747,7.92645270880168,0.717302525755635,38.7343363908043
114,"oracle_joint",0.3616,1808,0.0213947603718375,0.170869859474802,0.170869859474802,0.950858664778404,-1.1892235854058e-07,1.1892235854058e-07,-3.71924713249427e-15,3.71924713249427e-15,11.6468569691808,0.6678394639866,46.740416
114,"standard",0.3616,1808,0.0213947603718375,0.858348797693315,0.858348797693315,0.950858664778407,-0.214186096903366,0.214186096903366,-0.214185977981473,0.214185977981473,0.57979311622496,0.239141465779145,8.01559118096607
114,"constrained",0.3616,1808,0.0213947603718375,0.714212779299027,0.714212779299027,0.950858664778408,-0.16928011892236,0.16928011892236,-0.16928,0.16928,1.45561971838344,0.3616,16.134592
115,"unweighted",0.353,1765,0.0197243932447898,0.548766285815989,0.548766285815989,0.924356015959235,-0.120112529551317,0.120112529551317,-0.253420849858357,0.253420849858357,0,1,1
115,"oracle_ipw",0.353,1765,0.0197243932447898,0.0704065282523104,0.0704065282523104,0.92435601595924,-0.0187691403898398,0.0187691403898398,-0.0578809994256194,0.0578809994256194,7.54412960107661,0.728658098793796,39.347537334865
115,"oracle_joint",0.353,1765,0.0197243932447898,-0.055938482890152,0.055938482890152,0.924356015959238,-1.18922357308926e-07,1.18922357308926e-07,4.44089209850063e-16,4.44089209850063e-16,12.6691071393914,0.671065172413794,50.6986444444445
115,"standard",0.353,1765,0.0197243932447898,0.834582667404815,0.834582667404815,0.92435601595924,-0.213399922815135,0.213399922815135,-0.21339980389402,0.21339980389402,0.658489024253163,0.229658156077165,8.84857179194324
115,"constrained",0.353,1765,0.0197243932447898,0.636281686557026,0.636281686557026,0.924356015959235,-0.165880118922361,0.165880118922361,-0.165879999999997,0.165879999999997,1.71373249381054,0.353,18.1677333333338
116,"unweighted",0.3738,1869,0.0227661313148798,0.496162610749788,0.496162610749788,0.916085390976189,-0.120807722447606,0.120807722447606,-0.252634499732477,0.252634499732477,0,1,1
116,"oracle_ipw",0.3738,1869,0.0227661313148798,0.0124064996303317,0.0124064996303317,0.916085390976194,-0.0108860942086078,0.0108860942086078,-0.0339217947964456,0.0339217947964456,8.18286080217622,0.706690312332393,38.1612768659492
116,"oracle_joint",0.3738,1869,0.0227661313148798,-0.0553699123168445,0.0553699123168445,0.916085390976192,-1.18922357815465e-07,1.18922357815465e-07,1.49880108324396e-15,1.49880108324396e-15,10.9160117965557,0.69153,43.9248981818182
116,"standard",0.3738,1869,0.0227661313148798,0.80055294605524,0.80055294605524,0.91608539097619,-0.210009357021495,0.210009357021495,-0.210009238099616,0.210009238099616,0.632600803705714,0.24014888670498,8.24241945381906
116,"constrained",0.3738,1869,0.0227661313148798,0.592168381520959,0.592168381520959,0.916085390976191,-0.158880118914293,0.158880118914293,-0.158879999981904,0.158879999981904,1.68073358097868,0.3738,16.9297418215967
117,"unweighted",0.3548,1774,0.0218048065119967,0.572494781470795,0.572494781470795,0.955645059817754,-0.121403011775816,0.121403011775816,-0.252883021420519,0.252883021420519,0,1,1
117,"oracle_ipw",0.3548,1774,0.0218048065119967,-0.0217887181297763,0.0217887181297763,0.955645059817754,-0.0141431988767695,0.0141431988767695,-0.0413311269951632,0.0413311269951632,7.99169138505821,0.713505667982565,38.5293060710585
117,"oracle_joint",0.3548,1774,0.0218048065119967,-0.130513681894679,0.130513681894679,0.955645059817749,-1.18922357319334e-07,1.18922357319334e-07,3.66373598126302e-15,3.66373598126302e-15,11.4174102572853,0.686320140350877,45.861448
117,"standard",0.3548,1774,0.0218048065119967,0.866424966555743,0.866424966555743,0.955645059817752,-0.211441244992337,0.211441244992337,-0.211441126070581,0.211441126070581,0.630499189230022,0.237335151410399,8.35179223510128
117,"constrained",0.3548,1774,0.0218048065119967,0.655377581666167,0.655377581666167,0.955645059817754,-0.166680118790119,0.166680118790119,-0.16667999970644,0.16667999970644,1.52136093854953,0.3548,16.2924160573438
118,"unweighted",0.3658,1829,0.0253789349932961,0.588082458457148,0.588082458457148,0.920001548194045,-0.126427683982555,0.126427683982555,-0.251959037725533,0.251959037725533,0,1,1
118,"oracle_ipw",0.3658,1829,0.0253789349932961,0.14477924276523,0.14477924276523,0.920001548194046,-0.0115486573563023,0.0115486573563023,-0.0133334758817315,0.0133334758817315,8.74375860429973,0.692046531809143,37.3705127176937
118,"oracle_joint",0.3658,1829,0.0253789349932961,0.102035228273086,0.102035228273086,0.920001548194046,-1.18922357360968e-07,1.18922357360968e-07,3.88578058618805e-15,3.88578058618805e-15,9.75452158878322,0.619556190476191,39.4027566666667
118,"standard",0.3658,1829,0.0253789349932961,0.853112240140908,0.853112240140908,0.920001548194046,-0.210391527426041,0.210391527426041,-0.210391408503848,0.210391408503848,0.561118127175271,0.254691984546743,7.33559948721048
118,"constrained",0.3658,1829,0.0253789349932961,0.710632365833227,0.710632365833227,0.920001548194047,-0.170480118921712,0.170480118921712,-0.170479999998576,0.170479999998576,1.20494713050522,0.3658,13.4187633335715
119,"unweighted",0.3632,1816,0.0404709696196785,0.49156819973353,0.49156819973353,0.915300460732465,-0.119992287960839,0.119992287960839,-0.248057444933921,0.248057444933921,0,1,1
119,"oracle_ipw",0.3632,1816,0.0404709696196785,-0.21804283211817,0.21804283211817,0.915300460732465,0.0222216266591049,0.0222216266591049,0.0827393682551336,0.0827393682551336,10.5772863737298,0.604022429582175,32.6172111974374
119,"oracle_joint",0.3632,1816,0.0404709696196785,-0.0535191823688086,0.0535191823688086,0.915300460732465,-1.1892235740607e-07,1.1892235740607e-07,3.27515792264421e-15,3.27515792264421e-15,5.94983536312196,0.673049277310924,24.7090694736842
119,"standard",0.3632,1816,0.0404709696196785,0.722327507334359,0.722327507334359,0.915300460732465,-0.193217530157212,0.193217530157212,-0.193217411234865,0.193217411234865,0.553261718696446,0.290193031172852,6.24155269460471
119,"constrained",0.3632,1816,0.0404709696196785,0.612556653907279,0.612556653907279,0.915300460732467,-0.165880118809046,0.165880118809046,-0.165879999748199,0.165879999748199,0.841383891150434,0.3632,8.85443371073474
120,"unweighted",0.3668,1834,0.0210914540634036,0.52890003427596,0.52890003427596,0.921991095836811,-0.121104149360316,0.121104149360316,-0.253067437295529,0.253067437295529,0,1,1
120,"oracle_ipw",0.3668,1834,0.0210914540634036,0.165017075148207,0.165017075148207,0.92199109583681,-0.015724053872233,0.015724053872233,-0.0470734553719201,0.0470734553719201,7.83204041704488,0.718135116384979,38.7792962847888
120,"oracle_joint",0.3668,1834,0.0210914540634036,0.0918864428805398,0.0918864428805398,0.921991095836807,-1.1892235772179e-07,1.1892235772179e-07,-2.22044604925031e-16,2.22044604925031e-16,11.8178009489667,0.697299448275862,47.412568
120,"standard",0.3668,1834,0.0210914540634036,0.84484998906406,0.84484998906406,0.921991095836806,-0.212113058982428,0.212113058982428,-0.212112940060811,0.212112940060811,0.637355374320341,0.234519640928572,8.51105479287502
120,"constrained",0.3668,1834,0.0210914540634036,0.665111976620127,0.665111976620127,0.921991095836806,-0.161480118751061,0.161480118751061,-0.161479999617037,0.161479999617037,1.73095506670871,0.3668,17.7971360777833
121,"unweighted",0.3666,1833,0.0211029605849876,0.546229453668499,0.546229453668499,0.916851976820482,-0.125554911498822,0.125554911498822,-0.253064462629569,0.253064462629569,0,1,1
121,"oracle_ipw",0.3666,1833,0.0211029605849876,0.153537241625304,0.153537241625304,0.916851976820488,-0.0209634669900719,0.0209634669900719,-0.0464574483769847,0.0464574483769847,7.8745271933708,0.719834550231463,38.871065712499
121,"oracle_joint",0.3666,1833,0.0211029605849876,0.0592102890480929,0.0592102890480929,0.916851976820487,-1.1892235722219e-07,1.1892235722219e-07,-3.5527136788005e-15,3.5527136788005e-15,11.8147505998503,0.653009951534734,47.386716
121,"standard",0.3666,1833,0.0211029605849876,0.834984899440596,0.834984899440596,0.916851976820485,-0.214396307616514,0.214396307616514,-0.214396188694685,0.214396188694685,0.58678842961478,0.238273144316568,8.08789461228305
121,"constrained",0.3666,1833,0.0211029605849876,0.664498926018732,0.664498926018732,0.916851976820485,-0.167280118922357,0.167280118922357,-0.167279999999998,0.167279999999998,1.53673339034384,0.3666,16.7242920000003
122,"unweighted",0.3694,1847,0.0356031052944666,0.512254224943289,0.512254224943289,0.923177003068301,-0.116590619102448,0.116590619102448,-0.249315885219275,0.249315885219275,0,1,1
122,"oracle_ipw",0.3694,1847,0.0356031052944666,0.00402683100126366,0.00402683100126366,0.923177003068298,0.0196434845092066,0.0196434845092066,0.0533755030411755,0.0533755030411755,10.0544512706336,0.627528316031656,33.8865290657094
122,"oracle_joint",0.3694,1847,0.0356031052944666,0.0973493472216297,0.0973493472216297,0.923177003068299,-1.1892235854058e-07,1.1892235854058e-07,-3.05311331771918e-15,3.05311331771918e-15,6.82030047617933,0.720001352313168,28.0874376470588
122,"standard",0.3694,1847,0.0356031052944666,0.792524675708811,0.792524675708811,0.923177003068299,-0.194866242238467,0.194866242238467,-0.194866123316154,0.194866123316154,0.613605890515757,0.27490212828269,6.91580648441689
122,"constrained",0.3694,1847,0.0356031052944666,0.661291986697173,0.661291986697173,0.923177003068296,-0.158080118922357,0.158080118922357,-0.158080000000002,0.158080000000002,1.09949952447106,0.3694,10.9125105882352
123,"unweighted",0.3674,1837,0.0168456077309884,0.52393372844708,0.52393372844708,0.918377277100594,-0.126774118848338,0.126774118848338,-0.254165073489385,0.254165073489385,0,1,1
123,"oracle_ipw",0.3674,1837,0.0168456077309884,0.201082128627659,0.201082128627659,0.918377277100591,-0.0353637363432357,0.0353637363432357,-0.0818234571062718,0.0818234571062718,6.85694119231577,0.751369327073553,40.5739436619718
123,"oracle_joint",0.3674,1837,0.0168456077309884,0.0471547271572712,0.0471547271572712,0.918377277100591,-1.18922357666279e-07,1.18922357666279e-07,1.11022302462516e-16,1.11022302462516e-16,14.9120162698743,0.652327278582931,59.362655
123,"standard",0.3674,1837,0.0168456077309884,0.815770528530867,0.815770528530867,0.918377277100593,-0.220223425501765,0.220223425501765,-0.220223306581278,0.220223306581278,0.591370558610538,0.223219264611055,8.79387822634552
123,"constrained",0.3674,1837,0.0168456077309884,0.631687656084686,0.631687656084686,0.918377277100588,-0.1674801189215,0.1674801189215,-0.167479999998103,0.167479999998103,1.91107218724251,0.3674,20.9050600004795
124,"unweighted",0.3724,1862,0.0270065761428394,0.546122210874059,0.546122210874059,0.915693241420623,-0.12326101142151,0.12326101142151,-0.251538259935553,0.251538259935553,0,1,1
124,"oracle_ipw",0.3724,1862,0.0270065761428394,0.0626709399072852,0.0626709399072852,0.915693241420625,-0.00353569281995602,0.00353569281995602,-0.00250909107486119,0.00250909107486119,8.95227804198762,0.679048878089194,36.6686394168165
124,"oracle_joint",0.3724,1862,0.0270065761428394,0.0505485022233877,0.0505485022233877,0.915693241420623,-1.18922358172818e-07,1.18922358172818e-07,-2.4980018054066e-15,2.4980018054066e-15,9.13358228016522,0.693595,37.0280184615385
124,"standard",0.3724,1862,0.0270065761428394,0.845418090941471,0.845418090941471,0.915693241420624,-0.206749070608923,0.206749070608923,-0.206748951686697,0.206748951686697,0.582393852721036,0.255236328472588,7.41520707380203
124,"constrained",0.3724,1862,0.0270065761428394,0.677527896656192,0.677527896656192,0.915693241420624,-0.163080118922289,0.163080118922289,-0.163079999999846,0.163079999999846,1.30288785432181,0.3724,13.6699446154092
125,"unweighted",0.373,1865,0.0165926978025875,0.476374072253559,0.476374072253559,0.913152145846763,-0.115176496083007,0.115176496083007,-0.254230455764075,0.254230455764075,0,1,1
125,"oracle_ipw",0.373,1865,0.0165926978025875,0.121787423557939,0.121787423557939,0.913152145846764,-0.0232805530528775,0.0232805530528775,-0.0844919674047692,0.0844919674047692,6.75231137879649,0.751301575903002,40.5702850987621
125,"oracle_joint",0.373,1865,0.0165926978025875,-0.0135761664420267,0.0135761664420267,0.913152145846764,-1.18922358620377e-07,1.18922358620377e-07,-9.99200722162641e-16,9.99200722162641e-16,15.1432456759845,0.680910264900663,60.267475
125,"standard",0.373,1865,0.0165926978025875,0.815229647795247,0.815229647795247,0.913152145846764,-0.215237727178467,0.215237727178467,-0.215237608260918,0.215237608260918,0.742878485727905,0.215163862337637,10.0902075743869
125,"constrained",0.373,1865,0.0165926978025875,0.570491213424157,0.570491213424157,0.913152145846763,-0.151680118922356,0.151680118922356,-0.151679999999996,0.151679999999996,2.65696981897612,0.373,24.9070750000015
126,"unweighted",0.373,1865,0.0228149594785579,0.551424529658839,0.551424529658839,0.917656929660841,-0.126763440573372,0.126763440573372,-0.252621876675603,0.252621876675603,0,1,1
126,"oracle_ipw",0.373,1865,0.0228149594785579,0.0497208260572233,0.0497208260572233,0.917656929660837,-0.0175412237541391,0.0175412237541391,-0.0331711397750168,0.0331711397750168,8.22066908609341,0.707534721076766,38.2068749381453
126,"oracle_joint",0.373,1865,0.0228149594785579,-0.0382090101904727,0.0382090101904727,0.917656929660835,-1.18922356573403e-07,1.18922356573403e-07,8.54871728961371e-15,8.54871728961371e-15,10.8947557588515,0.667645779220779,43.8308909090909
126,"standard",0.373,1865,0.0228149594785579,0.802709839419949,0.802709839419949,0.917656929660832,-0.212974517780433,0.212974517780433,-0.212974398858366,0.212974398858366,0.564369723315957,0.244555967744064,7.72204964811407
126,"constrained",0.373,1865,0.0228149594785579,0.618339321528175,0.618339321528175,0.917656929660838,-0.166280118884425,0.166280118884425,-0.166279999915757,0.166279999915757,1.44141878031328,0.373,15.6388727430076
127,"unweighted",0.3734,1867,0.0269342500149796,0.495396130860699,0.495396130860699,0.931378700073967,-0.122565345731677,0.122565345731677,-0.251556957686128,0.251556957686128,0,1,1
127,"oracle_ipw",0.3734,1867,0.0269342500149796,-0.116714591847018,0.116714591847018,0.931378700073957,-0.00332949309461332,0.00332949309461332,-0.00252532727672544,0.00252532727672544,8.97642212456575,0.680829136715599,36.7647733826423
127,"oracle_joint",0.3734,1867,0.0269342500149796,-0.129801639383773,0.129801639383773,0.93137870007396,-1.18922356868306e-07,1.18922356868306e-07,4.49640324973188e-15,4.49640324973188e-15,9.16199307861612,0.647344088050314,37.1274492307692
127,"standard",0.3734,1867,0.0269342500149796,0.723860041249766,0.723860041249766,0.931378700073954,-0.20664916236653,0.20664916236653,-0.206649043444329,0.206649043444329,0.593755448621501,0.255821864590176,7.44946737611573
127,"constrained",0.3734,1867,0.0269342500149796,0.543051291479635,0.543051291479635,0.931378700073957,-0.162880118922339,0.162880118922339,-0.162879999999944,0.162879999999944,1.31857961020207,0.3734,13.7353753846239
128,"unweighted",0.3678,1839,0.0294477528293611,0.484700368963581,0.484700368963581,0.913302144712709,-0.122214738590534,0.122214738590534,-0.250907166938554,0.250907166938554,0,1,1
128,"oracle_ipw",0.3678,1839,0.0294477528293611,-0.0423879236593309,0.0423879236593309,0.913302144712709,0.00253180966899253,0.00253180966899253,0.0147022405543562,0.0147022405543562,9.34563750101836,0.664623942300893,35.8896928842482
128,"oracle_joint",0.3678,1839,0.0294477528293611,-0.0210252199261971,0.0210252199261971,0.913302144712709,-1.18922357354029e-07,1.18922357354029e-07,3.44169137633799e-15,3.44169137633799e-15,8.34090319668942,0.669201782178218,33.9584485714286
128,"standard",0.3678,1839,0.0294477528293611,0.737135530234374,0.737135530234374,0.91330214471271,-0.203877456187944,0.203877456187944,-0.203877337265675,0.203877337265675,0.583207848874023,0.262339005485899,7.17770405489029
128,"constrained",0.3678,1839,0.0294477528293611,0.590628247099178,0.590628247099178,0.913302144712709,-0.164480118922356,0.164480118922356,-0.164479999999992,0.164479999999992,1.1711974076357,0.3678,12.3528257142868
129,"unweighted",0.3712,1856,0.0187573028432403,0.517519470292865,0.517519470292865,0.914737283476568,-0.116280934017929,0.116280934017929,-0.253670862068966,0.253670862068966,0,1,1
129,"oracle_ipw",0.3712,1856,0.0187573028432403,0.147448268815552,0.147448268815552,0.91473728347657,-0.0175438114089924,0.0175438114089924,-0.0659245357627437,0.0659245357627437,7.31146448267276,0.735508604165321,39.7174646249273
129,"oracle_joint",0.3712,1856,0.0187573028432403,0.0470388561518355,0.0470388561518355,0.914737283476569,-1.1892235879038e-07,1.1892235879038e-07,-4.10782519111308e-15,4.10782519111308e-15,13.3454070887182,0.668766535947712,53.3125688888889
129,"standard",0.3712,1856,0.0187573028432403,0.83518088025514,0.83518088025514,0.91473728347657,-0.21279922590325,0.21279922590325,-0.212799106983209,0.212799106983209,0.716030262050027,0.224333972116444,9.42866416000346
129,"constrained",0.3712,1856,0.0187573028432403,0.61918495963181,0.61918495963181,0.91473728347657,-0.154480118922353,0.154480118922353,-0.154480000000002,0.154480000000002,2.23468420849217,0.3712,21.4553600000003
130,"unweighted",0.3674,1837,0.0294798135292298,0.513955384380857,0.513955384380857,0.917188766816597,-0.11760613324781,0.11760613324781,-0.250898878606424,0.250898878606424,0,1,1
130,"oracle_ipw",0.3674,1837,0.0294798135292298,0.0235294030945683,0.0235294030945683,0.917188766816595,0.00777433678076155,0.00777433678076155,0.0147419585502378,0.0147419585502378,9.33778219126017,0.663997642667714,35.8558727040566
130,"oracle_joint",0.3674,1837,0.0294798135292298,0.0569879898028051,0.0569879898028051,0.917188766816596,-1.18922357718321e-07,1.18922357718321e-07,-2.33146835171283e-15,2.33146835171283e-15,8.33056811711915,0.674035341098169,33.9215171428571
130,"standard",0.3674,1837,0.0294798135292298,0.760259328517485,0.760259328517485,0.917188766816594,-0.201237598310299,0.201237598310299,-0.201237479388089,0.201237479388089,0.637079730661662,0.25966335725383,7.51628502601064
130,"constrained",0.3674,1837,0.0294798135292298,0.614328070981131,0.614328070981131,0.917188766816597,-0.159480118922355,0.159480118922355,-0.159480000000003,0.159480000000003,1.297652470994,0.3674,12.9954628571428
131,"unweighted",0.3602,1801,0.0257734992241747,0.498549752470217,0.498549752470217,0.926958701793631,-0.124607574203107,0.124607574203107,-0.251857034980566,0.251857034980566,0,1,1
131,"oracle_ipw",0.3602,1801,0.0257734992241747,0.107921604307748,0.107921604307748,0.926958701793635,-0.0078060863539206,0.0078060863539206,-0.0113358371012498,0.0113358371012498,8.74802296446682,0.687004131760239,37.0982231150529
131,"oracle_joint",0.3602,1801,0.0257734992241747,0.0784455890282989,0.0784455890282989,0.926958701793631,-1.18922357059126e-07,1.18922357059126e-07,2.38697950294409e-15,2.38697950294409e-15,9.59231925657268,0.693117835951134,38.7995433333333
131,"standard",0.3602,1801,0.0257734992241747,0.782221188945155,0.782221188945155,0.926958701793639,-0.208708513828446,0.208708513828446,-0.20870839490624,0.20870839490624,0.57345526366724,0.25233392597679,7.4758917311601
131,"constrained",0.3602,1801,0.0257734992241747,0.647917762709605,0.647917762709605,0.926958701793631,-0.168880118920907,0.168880118920907,-0.168879999996804,0.168879999996804,1.22311848241668,0.3602,13.4534700005273
132,"unweighted",0.3514,1757,0.030822093029707,0.553387772565093,0.553387772565093,0.914050238230405,-0.12339676664201,0.12339676664201,-0.25055187250996,0.25055187250996,0,1,1
132,"oracle_ipw",0.3514,1757,0.030822093029707,-0.00113826715715026,0.00113826715715026,0.914050238230405,0.00333811849404323,0.00333811849404323,0.0244141317365238,0.0244141317365238,9.57269725570109,0.657559880239521,35.5082335329341
132,"oracle_joint",0.3514,1757,0.030822093029707,0.0324757131683445,0.0324757131683445,0.914050238230406,-1.18922358273432e-07,1.18922358273432e-07,-4.27435864480685e-15,4.27435864480685e-15,7.95329118672613,0.634130343698855,32.44426
132,"standard",0.3514,1757,0.030822093029707,0.785947088223301,0.785947088223301,0.914050238230405,-0.203470813108537,0.203470813108537,-0.203470694186245,0.203470694186245,0.566856187271039,0.268486258253175,6.90868787962833
132,"constrained",0.3514,1757,0.030822093029707,0.673407450862066,0.673407450862066,0.914050238230405,-0.173080118922351,0.173080118922351,-0.173079999999994,0.173079999999994,0.961154506826794,0.3514,10.7227200000012
133,"unweighted",0.3656,1828,0.0465535004677357,0.496393255040407,0.496393255040407,0.934154810678991,-0.115815537521937,0.115815537521937,-0.246484989059081,0.246484989059081,0,1,1
133,"oracle_ipw",0.3656,1828,0.0465535004677357,-0.395134824721626,0.395134824721626,0.934154810678999,0.0333590979565351,0.0333590979565351,0.115054690328399,0.115054690328399,11.0010302417398,0.574827048754478,31.0406606327418
133,"oracle_joint",0.3656,1828,0.0465535004677357,-0.11458196296874,0.11458196296874,0.934154810678993,-1.18922356639323e-07,1.18922356639323e-07,3.66373598126302e-15,3.66373598126302e-15,5.11480377098792,0.68093,21.4806618181818
133,"standard",0.3656,1828,0.0465535004677357,0.696326823573913,0.696326823573913,0.934154810678997,-0.186056974143116,0.186056974143116,-0.186056855220765,0.186056855220765,0.56799647696865,0.301602149083296,6.02102857529303
133,"constrained",0.3656,1828,0.0465535004677357,0.589211244154671,0.589211244154671,0.934154810679003,-0.161480118915518,0.161480118915518,-0.161479999984715,0.161479999984715,0.801879605566282,0.3656,8.06314181958846
