"rep","K","method","rr_obs","weight_var","min_weight","max_weight","margin_max_abs_err","cov_mae_x","y_mean_abs_err","y_pred_mae"
2,18,"constrained",0.307714285714286,2.29523861091716,0.307714285714286,17.0595516661081,1.51785528590409e-09,0.00874429124436592,0.0908007374633328,1.05057815608185
2,19,"standard",0.307714285714286,2.06878319037108,0.101259281741402,16.5184310664378,2.21955787083061e-12,0.0107952547899284,0.0659004319443879,1.03383657830345
2,19,"constrained",0.307714285714286,2.3191953509303,0.307714285714286,18.3983622074114,1.6674652769666e-09,0.0086450068889559,0.0742364899354468,1.0353092102829
2,20,"standard",0.307714285714286,2.06454757257277,0.0993302641831901,16.3958846990737,2.34690045175512e-12,0.0102783115677819,0.0681832846805168,1.02256148234728
2,20,"constrained",0.307714285714286,2.31303228339189,0.307714285714286,18.2253744898748,1.50523304931482e-09,0.00829681256506912,0.0770712208970279,1.02397713010763
2,21,"standard",0.307714285714286,2.06759359048393,0.096519257419025,15.6542216036748,2.43360886997834e-12,0.00998871163529691,0.0632333073517355,1.01369203821604
2,21,"constrained",0.307714285714286,2.31725226586083,0.307714285714286,17.3276733458996,1.00945724001988e-09,0.00813031402279279,0.0720592356761056,1.01493207961057
2,22,"standard",0.307714285714286,2.06914342293031,0.0948025704498607,16.0713140646319,2.43871589589162e-12,0.00995797749238845,0.0585715489409901,1.0023014894516
2,22,"constrained",0.307714285714286,2.32153590602293,0.307714285714286,17.9077447322367,1.64186408913025e-09,0.00816634491158518,0.0670096730005287,1.00341651419766
2,23,"standard",0.307714285714286,2.06936556326349,0.0943827613387831,16.0300947600324,2.44970710383541e-12,0.00968067664931294,0.0591329261212428,1.00242021681869
2,23,"constrained",0.307714285714286,2.32186065974159,0.307714285714286,17.8516490424503,1.6908441868857e-09,0.00804813684965829,0.067646841120502,1.00351982860031
2,24,"standard",0.307714285714286,2.05707254718357,0.0925071564066374,15.0998605316479,2.54962717605167e-12,0.00968277437639615,0.0565898526958852,0.999995506801226
2,24,"constrained",0.307714285714286,2.30869044851172,0.307714285714286,16.6534909507605,1.1687203982369e-09,0.0080648634994749,0.0652682225161056,1.0012598773431
2,25,"standard",0.307714285714286,2.07828398466948,0.0877817777411527,15.9668243951699,2.96251911890977e-12,0.00942505266667074,0.0511871263711692,0.997853032578181
2,25,"constrained",0.307714285714286,2.33491195208811,0.307714285714286,17.6332904507393,1.68911890030543e-09,0.00788327419986177,0.0597838323722808,0.999156998578148
3,4,"standard",0.298428571428571,1.1655507523355,0.298228268122837,6.54066963867471,4.82947015711943e-15,0.016940986501946,0.867182674122818,2.00434066938557
3,4,"constrained",0.298428571428571,1.16578748045292,0.298428571428571,6.54184905309029,1.0769163338864e-14,0.016917620765006,0.867207124757923,2.00434187892297
3,5,"standard",0.298428571428571,1.42908788037806,0.270154524437335,8.99149421396599,5.46229728115577e-14,0.014584433496511,0.65367901624075,1.85916363044574
3,5,"constrained",0.298428571428571,1.46611321984993,0.298428571428571,9.20243685733163,7.61612994892857e-14,0.0122045694820873,0.654186662735795,1.85935631444602
3,6,"standard",0.298428571428571,1.60513217274662,0.249385517547206,10.8993501687081,1.25155441565994e-12,0.0123842508671775,0.407744704562931,1.63951692687987
3,6,"constrained",0.298428571428571,1.66438892977382,0.298428571428571,11.2702590215782,2.23549245781385e-09,0.00979357285339759,0.40978026303346,1.64001450163147
3,7,"standard",0.298428571428571,1.72463146365399,0.233325819052009,12.2245924000554,4.70790073592298e-12,0.0098117923448529,0.315850842006087,1.55704711675135
3,7,"constrained",0.298428571428571,1.79652576927302,0.298428571428571,12.685320923813,1.48139756017684e-09,0.00744036226936615,0.319328317901896,1.55759669181806
3,8,"standard",0.298428571428571,1.75500666056023,0.220751215231628,12.4632863981007,6.85596024396773e-12,0.00836486783360314,0.25755891377964,1.46178933284868
3,8,"constrained",0.298428571428571,1.82738726020005,0.298428571428571,12.9241600886471,1.3272591914415e-09,0.00695061071462979,0.262313006950268,1.46237449005404
3,9,"standard",0.298428571428571,1.80200658390765,0.19954918880574,13.3362840545353,1.06251674125701e-11,0.00776843084284976,0.18091911463733,1.37493988127424
3,9,"constrained",0.298428571428571,1.87861997233742,0.298428571428571,13.8642761607173,1.90389065624075e-09,0.00666463253618108,0.186026654076304,1.37539160565177
3,10,"standard",0.298428571428571,1.85568012018827,0.18394146262356,14.2150478158698,1.3728129744095e-11,0.00740542100617444,0.134224356729131,1.30764380674318
3,10,"constrained",0.298428571428571,1.9422799147522,0.298428571428571,14.8426964080066,1.85362081239759e-09,0.00639391019701263,0.140825816482803,1.30811207164109
